TIMESTAMP,Hour,Min,AM_PM,Hour_24,Weekday,ACTUAL_DELIVERY_MINUTES - ESTIMATED_DELIVERY_MINUTES,ITEM_COUNT,USER_LAT,USER_LONG,VENUE_LAT,VENUE_LONG,ESTIMATED_DELIVERY_MINUTES,ACTUAL_DELIVERY_MINUTES,CLOUD_COVERAGE,TEMPERATURE,WIND_SPEED,PRECIPITATION
2020-09-10,5,45,PM,17,4,-4,1,60.178,24.923,60.183,24.919,25,21,,,,0
2020-09-10,5,47,PM,17,4,2,4,60.165,24.929,60.184,24.923,36,38,,,,0
2020-09-10,5,48,PM,17,4,-14,1,60.17,24.928,60.18,24.923,27,13,,,,0
2020-09-10,5,55,PM,17,4,7,3,60.159,24.949,60.162,24.936,35,42,,,,0
2020-09-10,6,0,PM,18,4,-4,1,60.183,24.946,60.188,24.946,26,22,,,,0
2020-09-10,6,2,PM,18,4,4,1,60.172,24.956,60.167,24.94,25,29,,,,0
2020-09-10,6,7,PM,18,4,2,1,60.164,24.945,60.166,24.947,18,20,,,,0
2020-09-10,6,9,PM,18,4,11,2,60.176,24.928,60.181,24.925,33,44,,,,0
2020-09-10,6,15,PM,18,4,0,1,60.186,24.921,60.189,24.917,26,26,,,,0
2020-09-10,6,17,PM,18,4,1,4,60.185,24.919,60.181,24.925,23,24,,,,0
2020-09-10,6,21,PM,18,4,-13,1,60.179,24.924,60.172,24.919,30,17,,,,0
2020-09-10,6,24,PM,18,4,-3,6,60.18,24.925,60.168,24.93,30,27,,,,0
2020-09-10,6,24,PM,18,4,3,5,60.156,24.91,60.159,24.918,25,28,,,,0
2020-09-10,6,25,PM,18,4,9,3,60.174,24.924,60.163,24.94,27,36,,,,0
2020-09-10,6,25,PM,18,4,9,10,60.19,24.968,60.178,24.949,34,43,,,,0
2020-09-10,6,46,PM,18,4,5,1,60.159,24.951,60.162,24.94,31,36,,,,0
2020-09-10,6,48,PM,18,4,-7,1,60.183,24.946,60.165,24.933,35,28,,,,0
2020-09-10,6,56,PM,18,4,-10,4,60.172,24.956,60.178,24.949,34,24,,,,0
2020-09-10,7,7,PM,19,4,4,1,60.178,24.929,60.168,24.93,23,27,,,,0
2020-09-10,7,9,PM,19,4,11,6,60.156,24.932,60.168,24.93,23,34,,,,0
2020-09-10,7,43,PM,19,4,-7,2,60.16,24.936,60.168,24.939,26,19,,,,0
2020-09-10,7,55,PM,19,4,-13,1,60.187,24.953,60.19,24.956,25,12,,,,0
2020-09-11,4,57,AM,4,5,-7,5,60.163,24.93,60.168,24.93,22,15,0,8.9,2.86873,0
2020-09-11,5,28,AM,5,5,-5,1,60.161,24.939,60.178,24.925,36,31,0,10,2.96242,0
2020-09-11,5,37,AM,5,5,0,2,60.187,24.918,60.198,24.93,28,28,0,10,2.96242,0
2020-09-11,6,1,AM,6,5,-8,2,60.187,24.951,60.178,24.949,30,22,0,10,2.7092,0
2020-09-11,6,9,AM,6,5,-2,5,60.158,24.912,60.169,24.941,43,41,0,10,2.7092,0
2020-09-11,6,24,AM,6,5,-1,4,60.194,24.963,60.198,24.932,34,33,0,10,2.7092,0
2020-09-11,6,25,AM,6,5,-1,1,60.177,24.922,60.168,24.93,30,29,0,10,2.7092,0
2020-09-11,7,26,AM,7,5,-4,1,60.192,24.938,60.198,24.935,23,19,0,11.1,2.9972,0
2020-09-11,7,35,AM,7,5,1,3,60.19,24.951,60.191,24.945,26,27,0,11.1,2.9972,0
2020-09-11,7,39,AM,7,5,22,3,60.175,24.922,60.159,24.911,33,55,0,11.1,2.9972,0
2020-09-11,7,43,AM,7,5,-7,1,60.194,24.971,60.19,24.956,28,21,0,11.1,2.9972,0
2020-09-11,7,43,AM,7,5,0,1,60.189,24.915,60.198,24.929,31,31,0,11.1,2.9972,0
2020-09-11,7,44,AM,7,5,-27,3,60.158,24.912,60.169,24.941,47,20,0,11.1,2.9972,0
2020-09-11,7,52,AM,7,5,7,1,60.191,24.946,60.194,24.95,24,31,0,11.1,2.9972,0
2020-09-11,7,57,AM,7,5,-9,1,60.187,24.968,60.18,24.951,34,25,0,11.1,2.9972,0
2020-09-11,8,0,AM,8,5,-4,1,60.187,24.957,60.185,24.961,32,28,0,12.2,3.35261,0
2020-09-11,8,4,AM,8,5,-8,4,60.18,24.954,60.166,24.931,39,31,0,12.2,3.35261,0
2020-09-11,8,9,AM,8,5,7,1,60.187,24.958,60.194,24.956,31,38,0,12.2,3.35261,0
2020-09-11,8,11,AM,8,5,-13,3,60.176,24.921,60.181,24.925,36,23,0,12.2,3.35261,0
2020-09-11,8,11,AM,8,5,0,4,60.184,24.943,60.184,24.923,39,39,0,12.2,3.35261,0
2020-09-11,8,12,AM,8,5,23,1,60.185,24.953,60.187,24.962,24,47,0,12.2,3.35261,0
2020-09-11,8,14,AM,8,5,0,6,60.167,24.963,60.168,24.939,33,33,0,12.2,3.35261,0
2020-09-11,8,19,AM,8,5,-16,1,60.182,24.951,60.188,24.953,26,10,0,12.2,3.35261,0
2020-09-11,8,21,AM,8,5,8,1,60.159,24.935,60.157,24.955,40,48,0,12.2,3.35261,0
2020-09-11,8,25,AM,8,5,0,3,60.187,24.98,60.188,24.956,47,47,0,12.2,3.35261,0
2020-09-11,8,27,AM,8,5,7,2,60.188,24.967,60.18,24.95,35,42,0,12.2,3.35261,0
2020-09-11,8,28,AM,8,5,9,4,60.192,24.915,60.181,24.925,41,50,0,12.2,3.35261,0
2020-09-11,8,29,AM,8,5,8,7,60.197,24.958,60.185,24.961,44,52,0,12.2,3.35261,0
2020-09-11,8,30,AM,8,5,5,4,60.163,24.929,60.165,24.934,33,38,0,12.2,3.35261,0
2020-09-11,8,32,AM,8,5,9,1,60.184,24.958,60.185,24.961,29,38,0,12.2,3.35261,0
2020-09-11,8,40,AM,8,5,19,1,60.164,24.944,60.165,24.933,29,48,0,12.2,3.35261,0
2020-09-11,8,52,AM,8,5,6,1,60.194,24.967,60.187,24.977,42,48,0,12.2,3.35261,0
2020-09-11,8,53,AM,8,5,14,3,60.19,24.978,60.191,24.975,29,43,0,12.2,3.35261,0
2020-09-11,8,57,AM,8,5,6,1,60.183,24.952,60.195,24.956,31,37,0,12.2,3.35261,0
2020-09-11,8,57,AM,8,5,15,1,60.172,24.945,60.169,24.941,35,50,0,12.2,3.35261,0
2020-09-11,8,58,AM,8,5,-5,1,60.188,24.945,60.185,24.953,30,25,0,12.2,3.35261,0
2020-09-11,8,59,AM,8,5,9,1,60.184,24.922,60.188,24.956,35,44,0,12.2,3.35261,0
2020-09-11,9,0,AM,9,5,0,3,60.154,24.948,60.159,24.942,39,39,0,13.3,3.58069,0
2020-09-11,9,6,AM,9,5,-4,1,60.175,24.959,60.169,24.938,52,48,0,13.3,3.58069,0
2020-09-11,9,9,AM,9,5,3,2,60.17,24.927,60.17,24.928,30,33,0,13.3,3.58069,0
2020-09-11,9,10,AM,9,5,1,3,60.168,24.926,60.163,24.941,50,51,0,13.3,3.58069,0
2020-09-11,9,13,AM,9,5,3,1,60.185,24.913,60.18,24.927,37,40,0,13.3,3.58069,0
2020-09-11,9,14,AM,9,5,14,3,60.186,24.921,60.184,24.919,31,45,0,13.3,3.58069,0
2020-09-11,9,15,AM,9,5,19,1,60.185,24.949,60.194,24.947,36,55,0,13.3,3.58069,0
2020-09-11,9,19,AM,9,5,14,3,60.164,24.928,60.168,24.93,29,43,0,13.3,3.58069,0
2020-09-11,9,19,AM,9,5,-1,1,60.171,24.926,60.169,24.948,46,45,0,13.3,3.58069,0
2020-09-11,9,20,AM,9,5,13,1,60.198,24.923,60.198,24.929,39,52,0,13.3,3.58069,0
2020-09-11,9,20,AM,9,5,10,1,60.164,24.945,60.16,24.94,37,47,0,13.3,3.58069,0
2020-09-11,9,25,AM,9,5,8,2,60.183,24.922,60.187,24.956,41,49,0,13.3,3.58069,0
2020-09-11,9,26,AM,9,5,2,3,60.193,24.964,60.191,24.975,34,36,0,13.3,3.58069,0
2020-09-11,9,28,AM,9,5,16,2,60.18,24.924,60.183,24.946,38,54,0,13.3,3.58069,0
2020-09-11,9,29,AM,9,5,4,1,60.16,24.954,60.163,24.934,46,50,0,13.3,3.58069,0
2020-09-11,9,30,AM,9,5,15,2,60.165,24.936,60.17,24.925,39,54,0,13.3,3.58069,0
2020-09-11,9,30,AM,9,5,15,1,60.181,24.958,60.172,24.953,31,46,0,13.3,3.58069,0
2020-09-11,9,32,AM,9,5,12,1,60.156,24.949,60.163,24.945,34,46,0,13.3,3.58069,0
2020-09-11,9,36,AM,9,5,3,3,60.162,24.927,60.169,24.933,42,45,0,13.3,3.58069,0
2020-09-11,9,41,AM,9,5,13,1,60.189,24.946,60.185,24.953,34,47,0,13.3,3.58069,0
2020-09-11,9,41,AM,9,5,1,1,60.16,24.945,60.162,24.939,37,38,0,13.3,3.58069,0
2020-09-11,9,43,AM,9,5,3,1,60.19,24.953,60.185,24.961,33,36,0,13.3,3.58069,0
2020-09-11,9,44,AM,9,5,-9,4,60.184,24.96,60.187,24.962,34,25,0,13.3,3.58069,0
2020-09-11,9,48,AM,9,5,9,4,60.192,24.963,60.185,24.961,38,47,0,13.3,3.58069,0
2020-09-11,9,50,AM,9,5,1,1,60.184,24.953,60.188,24.954,29,30,0,13.3,3.58069,0
2020-09-11,9,50,AM,9,5,11,4,60.188,24.968,60.187,24.965,28,39,0,13.3,3.58069,0
2020-09-11,9,51,AM,9,5,-3,1,60.171,24.96,60.167,24.943,34,31,0,13.3,3.58069,0
2020-09-11,9,55,AM,9,5,-2,1,60.157,24.917,60.163,24.927,37,35,0,13.3,3.58069,0
2020-09-11,9,55,AM,9,5,0,4,60.174,24.929,60.169,24.941,45,45,0,13.3,3.58069,0
2020-09-11,9,57,AM,9,5,-10,1,60.19,24.965,60.185,24.961,42,32,0,13.3,3.58069,0
2020-09-11,10,0,AM,10,5,-5,1,60.156,24.937,60.164,24.941,41,36,0,15,3.75337,0
2020-09-11,10,1,AM,10,5,6,3,60.182,24.952,60.187,24.962,28,34,0,15,3.75337,0
2020-09-11,10,3,AM,10,5,5,2,60.164,24.948,60.164,24.944,35,40,0,15,3.75337,0
2020-09-11,10,6,AM,10,5,4,1,60.193,24.972,60.188,24.953,34,38,0,15,3.75337,0
2020-09-11,10,7,AM,10,5,3,8,60.163,24.94,60.164,24.94,41,44,0,15,3.75337,0
2020-09-11,10,9,AM,10,5,-12,5,60.174,24.954,60.186,24.947,34,22,0,15,3.75337,0
2020-09-11,10,16,AM,10,5,8,2,60.165,24.931,60.165,24.936,31,39,0,15,3.75337,0
2020-09-11,10,19,AM,10,5,-6,1,60.163,24.937,60.163,24.934,30,24,0,15,3.75337,0
2020-09-11,10,20,AM,10,5,-6,1,60.166,24.949,60.169,24.945,37,31,0,15,3.75337,0
2020-09-11,10,21,AM,10,5,2,4,60.176,24.957,60.188,24.954,42,44,0,15,3.75337,0
2020-09-11,10,22,AM,10,5,-3,1,60.198,24.954,60.191,24.945,28,25,0,15,3.75337,0
2020-09-11,10,25,AM,10,5,11,1,60.192,24.938,60.194,24.947,28,39,0,15,3.75337,0
2020-09-11,10,26,AM,10,5,-2,3,60.191,24.95,60.178,24.949,31,29,0,15,3.75337,0
2020-09-11,10,26,AM,10,5,-7,1,60.188,24.947,60.188,24.953,25,18,0,15,3.75337,0
2020-09-11,10,28,AM,10,5,-16,4,60.184,24.96,60.187,24.962,27,11,0,15,3.75337,0
2020-09-11,10,28,AM,10,5,12,1,60.163,24.947,60.159,24.942,29,41,0,15,3.75337,0
2020-09-11,10,31,AM,10,5,4,1,60.159,24.951,60.164,24.941,30,34,0,15,3.75337,0
2020-09-11,10,37,AM,10,5,-9,3,60.186,24.96,60.185,24.941,32,23,0,15,3.75337,0
2020-09-11,10,39,AM,10,5,0,1,60.188,24.954,60.177,24.927,29,29,0,15,3.75337,0
2020-09-11,10,43,AM,10,5,-12,3,60.158,24.961,60.161,24.941,28,16,0,15,3.75337,0
2020-09-11,10,44,AM,10,5,3,4,60.156,24.91,60.162,24.914,27,30,0,15,3.75337,0
2020-09-11,10,50,AM,10,5,2,1,60.173,24.956,60.17,24.945,26,28,0,15,3.75337,0
2020-09-11,10,56,AM,10,5,18,8,60.188,24.915,60.184,24.919,32,50,0,15,3.75337,0
2020-09-11,11,1,AM,11,5,8,4,60.177,24.926,60.166,24.934,31,39,0,15,4.12714,0
2020-09-11,11,1,AM,11,5,2,1,60.189,24.917,60.185,24.953,36,38,0,15,4.12714,0
2020-09-11,11,5,AM,11,5,-1,1,60.187,24.965,60.188,24.953,23,22,0,15,4.12714,0
2020-09-11,11,8,AM,11,5,6,3,60.177,24.92,60.168,24.934,24,30,0,15,4.12714,0
2020-09-11,11,9,AM,11,5,0,1,60.171,24.929,60.166,24.929,32,32,0,15,4.12714,0
2020-09-11,11,10,AM,11,5,-7,6,60.16,24.92,60.163,24.912,23,16,0,15,4.12714,0
2020-09-11,11,19,AM,11,5,-21,1,60.176,24.949,60.172,24.947,35,14,0,15,4.12714,0
2020-09-11,11,22,AM,11,5,12,1,60.172,24.928,60.185,24.983,38,50,0,15,4.12714,0
2020-09-11,11,24,AM,11,5,13,2,60.166,24.93,60.163,24.93,25,38,0,15,4.12714,0
2020-09-11,11,25,AM,11,5,23,6,60.158,24.921,60.157,24.915,26,49,0,15,4.12714,0
2020-09-11,11,30,AM,11,5,-1,2,60.173,24.957,60.168,24.937,41,40,0,15,4.12714,0
2020-09-11,11,33,AM,11,5,3,1,60.164,24.928,60.169,24.933,33,36,0,15,4.12714,0
2020-09-11,11,33,AM,11,5,-10,1,60.162,24.947,60.169,24.933,31,21,0,15,4.12714,0
2020-09-11,11,38,AM,11,5,-5,1,60.193,24.941,60.198,24.929,38,33,0,15,4.12714,0
2020-09-11,11,39,AM,11,5,11,1,60.175,24.958,60.163,24.94,29,40,0,15,4.12714,0
2020-09-11,11,41,AM,11,5,-5,4,60.173,24.926,60.168,24.93,24,19,0,15,4.12714,0
2020-09-11,11,42,AM,11,5,-14,1,60.162,24.925,60.169,24.933,32,18,0,15,4.12714,0
2020-09-11,11,52,AM,11,5,3,2,60.194,24.96,60.195,24.956,20,23,0,15,4.12714,0
2020-09-11,12,0,PM,24,5,-6,1,60.195,24.937,60.198,24.932,26,20,0,15.6,4.42646,0
2020-09-11,12,11,PM,24,5,-10,1,60.171,24.959,60.16,24.946,28,18,0,15.6,4.42646,0
2020-09-11,12,13,PM,24,5,-3,1,60.199,24.969,60.194,24.956,24,21,0,15.6,4.42646,0
2020-09-11,12,13,PM,24,5,-9,1,60.196,24.967,60.185,24.98,30,21,0,15.6,4.42646,0
2020-09-11,12,16,PM,24,5,-12,3,60.199,24.929,60.192,24.952,42,30,0,15.6,4.42646,0
2020-09-11,12,20,PM,24,5,-4,3,60.165,24.922,60.162,24.939,29,25,0,15.6,4.42646,0
2020-09-11,12,20,PM,24,5,-12,1,60.159,24.935,60.163,24.944,24,12,0,15.6,4.42646,0
2020-09-11,12,27,PM,24,5,4,1,60.157,24.947,60.17,24.945,42,46,0,15.6,4.42646,0
2020-09-11,12,27,PM,24,5,-5,1,60.169,24.922,60.181,24.925,41,36,0,15.6,4.42646,0
2020-09-11,12,38,PM,24,5,-6,2,60.161,24.936,60.157,24.955,32,26,0,15.6,4.42646,0
2020-09-11,12,41,PM,24,5,-7,4,60.186,24.961,60.178,24.949,23,16,0,15.6,4.42646,0
2020-09-11,12,43,PM,24,5,3,1,60.192,24.956,60.187,24.956,23,26,0,15.6,4.42646,0
2020-09-11,12,46,PM,24,5,1,1,60.16,24.912,60.168,24.937,25,26,0,15.6,4.42646,0
2020-09-11,12,48,PM,24,5,-6,1,60.171,24.92,60.181,24.926,27,21,0,15.6,4.42646,0
2020-09-11,12,51,PM,24,5,2,1,60.184,24.954,60.188,24.956,25,27,0,15.6,4.42646,0
2020-09-11,12,55,PM,24,5,-1,1,60.176,24.925,60.166,24.931,43,42,0,15.6,4.42646,0
2020-09-11,12,55,PM,24,5,-12,1,60.193,24.91,60.17,24.928,39,27,0,15.6,4.42646,0
2020-09-11,1,0,PM,13,5,15,1,60.187,24.943,60.181,24.926,26,41,0,15.6,4.19822,0
2020-09-11,1,4,PM,13,5,6,1,60.154,24.932,60.168,24.937,28,34,0,15.6,4.19822,0
2020-09-11,1,6,PM,13,5,-9,1,60.175,24.923,60.167,24.938,33,24,0,15.6,4.19822,0
2020-09-11,1,8,PM,13,5,-1,1,60.16,24.943,60.168,24.939,26,25,0,15.6,4.19822,0
2020-09-11,1,9,PM,13,5,-11,1,60.186,24.947,60.185,24.961,32,21,0,15.6,4.19822,0
2020-09-11,1,13,PM,13,5,-17,4,60.18,24.919,60.179,24.923,23,6,0,15.6,4.19822,0
2020-09-11,1,14,PM,13,5,-3,2,60.192,24.947,60.178,24.949,32,29,0,15.6,4.19822,0
2020-09-11,1,15,PM,13,5,12,4,60.194,24.943,60.194,24.956,23,35,0,15.6,4.19822,0
2020-09-11,1,17,PM,13,5,-7,1,60.188,24.954,60.194,24.95,31,24,0,15.6,4.19822,0
2020-09-11,1,20,PM,13,5,24,5,60.175,24.956,60.167,24.966,30,54,0,15.6,4.19822,0
2020-09-11,1,21,PM,13,5,1,4,60.184,24.915,60.179,24.922,23,24,0,15.6,4.19822,0
2020-09-11,1,26,PM,13,5,1,1,60.159,24.936,60.164,24.933,24,25,0,15.6,4.19822,0
2020-09-11,1,31,PM,13,5,-1,1,60.164,24.928,60.167,24.938,31,30,0,15.6,4.19822,0
2020-09-11,1,35,PM,13,5,-8,3,60.187,24.914,60.185,24.961,46,38,0,15.6,4.19822,0
2020-09-11,1,39,PM,13,5,13,3,60.185,24.948,60.169,24.947,36,49,0,15.6,4.19822,0
2020-09-11,1,39,PM,13,5,17,2,60.158,24.932,60.157,24.911,28,45,0,15.6,4.19822,0
2020-09-11,1,42,PM,13,5,-2,3,60.161,24.949,60.164,24.944,30,28,0,15.6,4.19822,0
2020-09-11,1,47,PM,13,5,-2,4,60.192,24.942,60.191,24.975,36,34,0,15.6,4.19822,0
2020-09-11,1,48,PM,13,5,-6,3,60.159,24.951,60.157,24.945,36,30,0,15.6,4.19822,0
2020-09-11,1,48,PM,13,5,15,4,60.169,24.919,60.169,24.933,34,49,0,15.6,4.19822,0
2020-09-11,1,51,PM,13,5,-7,4,60.158,24.914,60.169,24.941,47,40,0,15.6,4.19822,0
2020-09-11,1,52,PM,13,5,-4,4,60.166,24.929,60.169,24.941,40,36,0,15.6,4.19822,0
2020-09-11,2,0,PM,14,5,-3,2,60.159,24.94,60.165,24.948,33,30,0,15.6,4.45042,0
2020-09-11,2,0,PM,14,5,-6,1,60.176,24.928,60.188,24.962,39,33,0,15.6,4.45042,0
2020-09-11,2,0,PM,14,5,0,2,60.186,24.92,60.18,24.927,23,23,0,15.6,4.45042,0
2020-09-11,2,0,PM,14,5,-3,1,60.191,24.953,60.187,24.961,31,28,0,15.6,4.45042,0
2020-09-11,2,0,PM,14,5,15,9,60.163,24.939,60.159,24.942,39,54,0,15.6,4.45042,0
2020-09-11,2,0,PM,14,5,-7,1,60.158,24.947,60.163,24.942,32,25,0,15.6,4.45042,0
2020-09-11,2,0,PM,14,5,10,2,60.162,24.925,60.168,24.93,31,41,0,15.6,4.45042,0
2020-09-11,2,3,PM,14,5,-1,1,60.169,24.931,60.163,24.929,34,33,0,15.6,4.45042,0
2020-09-11,2,3,PM,14,5,5,2,60.174,24.918,60.169,24.93,33,38,0,15.6,4.45042,0
2020-09-11,2,4,PM,14,5,-4,4,60.195,24.942,60.191,24.945,24,20,0,15.6,4.45042,0
2020-09-11,2,5,PM,14,5,19,3,60.182,24.913,60.184,24.92,28,47,0,15.6,4.45042,0
2020-09-11,2,8,PM,14,5,-1,2,60.17,24.929,60.165,24.936,43,42,0,15.6,4.45042,0
2020-09-11,2,10,PM,14,5,2,3,60.199,24.953,60.178,24.949,33,35,0,15.6,4.45042,0
2020-09-11,2,10,PM,14,5,2,1,60.188,24.952,60.182,24.979,41,43,0,15.6,4.45042,0
2020-09-11,2,10,PM,14,5,5,5,60.174,24.925,60.167,24.935,42,47,0,15.6,4.45042,0
2020-09-11,2,11,PM,14,5,-7,1,60.183,24.947,60.195,24.956,35,28,0,15.6,4.45042,0
2020-09-11,2,13,PM,14,5,15,2,60.165,24.927,60.165,24.929,27,42,0,15.6,4.45042,0
2020-09-11,2,15,PM,14,5,8,4,60.159,24.938,60.167,24.936,31,39,0,15.6,4.45042,0
2020-09-11,2,15,PM,14,5,4,5,60.157,24.92,60.183,24.919,34,38,0,15.6,4.45042,0
2020-09-11,2,16,PM,14,5,4,1,60.176,24.92,60.168,24.938,37,41,0,15.6,4.45042,0
2020-09-11,2,19,PM,14,5,-3,5,60.18,24.951,60.188,24.957,31,28,0,15.6,4.45042,0
2020-09-11,2,22,PM,14,5,11,5,60.187,24.946,60.19,24.946,36,47,0,15.6,4.45042,0
2020-09-11,2,26,PM,14,5,7,4,60.183,24.947,60.188,24.956,28,35,0,15.6,4.45042,0
2020-09-11,2,26,PM,14,5,2,1,60.165,24.923,60.168,24.938,36,38,0,15.6,4.45042,0
2020-09-11,2,27,PM,14,5,9,3,60.189,24.979,60.186,24.978,31,40,0,15.6,4.45042,0
2020-09-11,2,28,PM,14,5,-15,5,60.186,24.952,60.178,24.949,33,18,0,15.6,4.45042,0
2020-09-11,2,28,PM,14,5,-14,4,60.155,24.909,60.168,24.938,51,37,0,15.6,4.45042,0
2020-09-11,2,28,PM,14,5,-4,3,60.164,24.927,60.167,24.938,30,26,0,15.6,4.45042,0
2020-09-11,2,30,PM,14,5,7,4,60.179,24.922,60.173,24.923,33,40,0,15.6,4.45042,0
2020-09-11,2,31,PM,14,5,7,5,60.182,24.925,60.189,24.917,29,36,0,15.6,4.45042,0
2020-09-11,2,32,PM,14,5,-10,4,60.165,24.942,60.159,24.943,39,29,0,15.6,4.45042,0
2020-09-11,2,33,PM,14,5,-5,4,60.185,24.953,60.183,24.948,29,24,0,15.6,4.45042,0
2020-09-11,2,35,PM,14,5,12,4,60.192,24.939,60.19,24.971,44,56,0,15.6,4.45042,0
2020-09-11,2,36,PM,14,5,10,3,60.187,24.955,60.183,24.948,39,49,0,15.6,4.45042,0
2020-09-11,2,37,PM,14,5,6,1,60.187,24.953,60.178,24.912,44,50,0,15.6,4.45042,0
2020-09-11,2,41,PM,14,5,-7,3,60.161,24.947,60.171,24.933,42,35,0,15.6,4.45042,0
2020-09-11,2,41,PM,14,5,-4,2,60.191,24.961,60.188,24.964,30,26,0,15.6,4.45042,0
2020-09-11,2,46,PM,14,5,-3,5,60.157,24.941,60.164,24.932,40,37,0,15.6,4.45042,0
2020-09-11,2,48,PM,14,5,-13,2,60.188,24.951,60.185,24.983,57,44,0,15.6,4.45042,0
2020-09-11,2,49,PM,14,5,3,3,60.165,24.926,60.168,24.93,24,27,0,15.6,4.45042,0
2020-09-11,2,49,PM,14,5,4,1,60.172,24.956,60.168,24.937,36,40,0,15.6,4.45042,0
2020-09-11,2,50,PM,14,5,3,2,60.184,24.955,60.194,24.95,30,33,0,15.6,4.45042,0
2020-09-11,2,52,PM,14,5,8,3,60.162,24.931,60.166,24.929,33,41,0,15.6,4.45042,0
2020-09-11,2,54,PM,14,5,-11,4,60.171,24.947,60.169,24.948,29,18,0,15.6,4.45042,0
2020-09-11,2,57,PM,14,5,-18,1,60.163,24.938,60.159,24.943,38,20,0,15.6,4.45042,0
2020-09-11,2,59,PM,14,5,1,3,60.186,24.951,60.188,24.956,27,28,0,15.6,4.45042,0
2020-09-11,3,0,PM,15,5,-10,4,60.186,24.952,60.188,24.956,32,22,25,15,4.18618,0
2020-09-11,3,2,PM,15,5,4,9,60.177,24.946,60.185,24.961,51,55,25,15,4.18618,0
2020-09-11,3,3,PM,15,5,-2,1,60.16,24.946,60.163,24.941,28,26,25,15,4.18618,0
2020-09-11,3,5,PM,15,5,-2,4,60.188,24.966,60.188,24.962,24,22,25,15,4.18618,0
2020-09-11,3,7,PM,15,5,-5,5,60.156,24.917,60.164,24.932,42,37,25,15,4.18618,0
2020-09-11,3,9,PM,15,5,2,2,60.164,24.93,60.169,24.929,32,34,25,15,4.18618,0
2020-09-11,3,9,PM,15,5,1,4,60.173,24.919,60.179,24.924,47,48,25,15,4.18618,0
2020-09-11,3,10,PM,15,5,-1,1,60.192,24.962,60.195,24.956,24,23,25,15,4.18618,0
2020-09-11,3,11,PM,15,5,10,7,60.163,24.947,60.162,24.928,40,50,25,15,4.18618,0
2020-09-11,3,13,PM,15,5,6,1,60.184,24.946,60.174,24.93,41,47,25,15,4.18618,0
2020-09-11,3,14,PM,15,5,9,3,60.162,24.941,60.168,24.93,30,39,25,15,4.18618,0
2020-09-11,3,14,PM,15,5,3,3,60.181,24.953,60.178,24.949,31,34,25,15,4.18618,0
2020-09-11,3,15,PM,15,5,-13,3,60.168,24.967,60.159,24.942,57,44,25,15,4.18618,0
2020-09-11,3,17,PM,15,5,-10,1,60.176,24.958,60.178,24.949,28,18,25,15,4.18618,0
2020-09-11,3,17,PM,15,5,-7,1,60.187,24.955,60.178,24.949,35,28,25,15,4.18618,0
2020-09-11,3,19,PM,15,5,5,6,60.181,24.923,60.181,24.925,29,34,25,15,4.18618,0
2020-09-11,3,19,PM,15,5,0,1,60.192,24.947,60.185,24.98,28,28,25,15,4.18618,0
2020-09-11,3,20,PM,15,5,-1,4,60.186,24.956,60.183,24.946,31,30,25,15,4.18618,0
2020-09-11,3,21,PM,15,5,6,1,60.168,24.93,60.157,24.945,38,44,25,15,4.18618,0
2020-09-11,3,22,PM,15,5,0,3,60.183,24.949,60.178,24.949,23,23,25,15,4.18618,0
2020-09-11,3,24,PM,15,5,1,5,60.161,24.917,60.172,24.956,44,45,25,15,4.18618,0
2020-09-11,3,25,PM,15,5,-8,3,60.182,24.921,60.194,24.95,40,32,25,15,4.18618,0
2020-09-11,3,25,PM,15,5,-6,4,60.176,24.922,60.17,24.928,36,30,25,15,4.18618,0
2020-09-11,3,25,PM,15,5,-7,4,60.156,24.951,60.159,24.943,36,29,25,15,4.18618,0
2020-09-11,3,29,PM,15,5,8,6,60.166,24.936,60.164,24.933,27,35,25,15,4.18618,0
2020-09-11,3,31,PM,15,5,-11,1,60.188,24.979,60.185,24.983,39,28,25,15,4.18618,0
2020-09-11,3,31,PM,15,5,7,7,60.193,24.938,60.191,24.975,37,44,25,15,4.18618,0
2020-09-11,3,33,PM,15,5,7,3,60.183,24.954,60.163,24.94,37,44,25,15,4.18618,0
2020-09-11,3,34,PM,15,5,-4,1,60.189,24.95,60.186,24.947,30,26,25,15,4.18618,0
2020-09-11,3,34,PM,15,5,3,6,60.198,24.943,60.198,24.932,28,31,25,15,4.18618,0
2020-09-11,3,38,PM,15,5,-6,2,60.183,24.978,60.185,24.961,33,27,25,15,4.18618,0
2020-09-11,3,40,PM,15,5,1,3,60.18,24.961,60.18,24.951,30,31,25,15,4.18618,0
2020-09-11,3,40,PM,15,5,13,3,60.163,24.94,60.166,24.935,32,45,25,15,4.18618,0
2020-09-11,3,42,PM,15,5,-15,4,60.188,24.916,60.198,24.929,39,24,25,15,4.18618,0
2020-09-11,3,43,PM,15,5,-4,5,60.158,24.934,60.168,24.93,31,27,25,15,4.18618,0
2020-09-11,3,44,PM,15,5,-10,1,60.184,24.956,60.185,24.961,29,19,25,15,4.18618,0
2020-09-11,3,48,PM,15,5,-25,3,60.167,24.935,60.168,24.93,39,14,25,15,4.18618,0
2020-09-11,3,51,PM,15,5,9,1,60.164,24.926,60.169,24.93,30,39,25,15,4.18618,0
2020-09-11,3,59,PM,15,5,3,1,60.158,24.949,60.157,24.946,31,34,25,15,4.18618,0
2020-09-11,4,2,PM,16,5,-1,3,60.18,24.92,60.181,24.925,34,33,0,15,3.53867,0
